ACF Ethanol Futures
12/31/10 06:00 PM,POS APR11 OTC ETHNL FWD SWP OP PUT,P,4,0,11,1050,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS APR11 OTC ETHNL FWD SWP OP PUT,P,4,0,11,1100,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS APR11 OTC ETHNL FWD SWP OP PUT,P,4,0,11,1150,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS APR11 OTC ETHNL FWD SWP OP PUT,P,4,0,11,1200,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS APR11 OTC ETHNL FWD SWP OP PUT,P,4,0,11,1250,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS APR11 OTC ETHNL FWD SWP OP PUT,P,4,0,11,1300,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS APR11 OTC ETHNL FWD SWP OP PUT,P,4,0,11,1350,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS APR11 OTC ETHNL FWD SWP OP PUT,P,4,0,11,1400,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS APR11 OTC ETHNL FWD SWP OP PUT,P,4,0,11,1450,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS APR11 OTC ETHNL FWD SWP OP PUT,P,4,0,11,1500,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS APR11 OTC ETHNL FWD SWP OP PUT,P,4,0,11,1550,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS APR11 OTC ETHNL FWD SWP OP PUT,P,4,0,11,1600,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS APR11 OTC ETHNL FWD SWP OP PUT,P,4,0,11,1650,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS APR11 OTC ETHNL FWD SWP OP PUT,P,4,0,11,1700,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS APR11 OTC ETHNL FWD SWP OP PUT,P,4,0,11,1750,----,----,----,----,.001,0,.002,0,0
12/31/10 06:00 PM,POS APR11 OTC ETHNL FWD SWP OP PUT,P,4,0,11,1800,----,----,----,----,.002,0,.003,0,0
12/31/10 06:00 PM,POS APR11 OTC ETHNL FWD SWP OP PUT,P,4,0,11,1850,----,----,----,----,.004,0,.005,0,0
12/31/10 06:00 PM,POS APR11 OTC ETHNL FWD SWP OP PUT,P,4,0,11,1900,----,----,----,----,.006,0,.008,0,0
12/31/10 06:00 PM,POS APR11 OTC ETHNL FWD SWP OP PUT,P,4,0,11,1950,----,----,----,----,.010,0,.013,0,0
12/31/10 06:00 PM,POS APR11 OTC ETHNL FWD SWP OP PUT,P,4,0,11,2000,----,----,----,----,.015,0,.020,0,0
12/31/10 06:00 PM,POS APR11 OTC ETHNL FWD SWP OP PUT,P,4,0,11,2050,----,----,----,----,.023,0,.028,0,0
12/31/10 06:00 PM,POS APR11 OTC ETHNL FWD SWP OP PUT,P,4,0,11,2100,----,----,----,----,.032,0,.040,0,0
12/31/10 06:00 PM,POS APR11 OTC ETHNL FWD SWP OP PUT,P,4,0,11,2150,----,----,----,----,.045,0,.054,0,0
12/31/10 06:00 PM,POS APR11 OTC ETHNL FWD SWP OP PUT,P,4,0,11,2200,----,----,----,----,.060,0,.071,0,0
12/31/10 06:00 PM,POS APR11 OTC ETHNL FWD SWP OP PUT,P,4,0,11,2250,----,----,----,----,.078,0,.092,0,0
12/31/10 06:00 PM,POS APR11 OTC ETHNL FWD SWP OP PUT,P,4,0,11,2300,----,----,----,----,.100,0,.116,0,0
12/31/10 06:00 PM,POS APR11 OTC ETHNL FWD SWP OP PUT,P,4,0,11,2350,----,----,----,----,.125,0,.143,0,0
12/31/10 06:00 PM,POS APR11 OTC ETHNL FWD SWP OP PUT,P,4,0,11,2400,----,----,----,----,.153,0,.174,0,0
12/31/10 06:00 PM,POS APR11 OTC ETHNL FWD SWP OP PUT,P,4,0,11,2450,----,----,----,----,.184,0,.207,0,0
12/31/10 06:00 PM,POS APR11 OTC ETHNL FWD SWP OP PUT,P,4,0,11,2500,----,----,----,----,.218,0,.243,0,0
12/31/10 06:00 PM,POS APR11 OTC ETHNL FWD SWP OP PUT,P,4,0,11,2550,----,----,----,----,.255,0,.282,0,0
12/31/10 06:00 PM,POS APR11 OTC ETHNL FWD SWP OP PUT,P,4,0,11,2600,----,----,----,----,.294,0,.322,0,0
12/31/10 06:00 PM,POS APR11 OTC ETHNL FWD SWP OP PUT,P,4,0,11,2650,----,----,----,----,.335,0,.365,0,0
12/31/10 06:00 PM,POS APR11 OTC ETHNL FWD SWP OP PUT,P,4,0,11,2700,----,----,----,----,.378,0,.409,0,0
12/31/10 06:00 PM,POS APR11 OTC ETHNL FWD SWP OP PUT,P,4,0,11,2750,----,----,----,----,.422,0,.454,0,0
12/31/10 06:00 PM,POS APR11 OTC ETHNL FWD SWP OP PUT,P,4,0,11,2800,----,----,----,----,.468,0,.501,0,0
12/31/10 06:00 PM,POS APR11 OTC ETHNL FWD SWP OP PUT,P,4,0,11,2850,----,----,----,----,.514,0,.548,0,0
12/31/10 06:00 PM,POS APR11 OTC ETHNL FWD SWP OP PUT,P,4,0,11,2900,----,----,----,----,.562,0,.596,0,0
12/31/10 06:00 PM,POS APR11 OTC ETHNL FWD SWP OP PUT,P,4,0,11,2950,----,----,----,----,.610,0,.644,0,0
12/31/10 06:00 PM,POS APR11 OTC ETHNL FWD SWP OP PUT,P,4,0,11,3000,----,----,----,----,.658,0,.693,0,0
POS MAY11 OTC ETHNL FWD SWP OP PUT
12/31/10 06:00 PM,POS MAY11 OTC ETHNL FWD SWP OP PUT,P,5,0,11,1000,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS MAY11 OTC ETHNL FWD SWP OP PUT,P,5,0,11,1050,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS MAY11 OTC ETHNL FWD SWP OP PUT,P,5,0,11,1100,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS MAY11 OTC ETHNL FWD SWP OP PUT,P,5,0,11,1150,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS MAY11 OTC ETHNL FWD SWP OP PUT,P,5,0,11,1200,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS MAY11 OTC ETHNL FWD SWP OP PUT,P,5,0,11,1250,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS MAY11 OTC ETHNL FWD SWP OP PUT,P,5,0,11,1300,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS MAY11 OTC ETHNL FWD SWP OP PUT,P,5,0,11,1350,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS MAY11 OTC ETHNL FWD SWP OP PUT,P,5,0,11,1400,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS MAY11 OTC ETHNL FWD SWP OP PUT,P,5,0,11,1450,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS MAY11 OTC ETHNL FWD SWP OP PUT,P,5,0,11,1500,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS MAY11 OTC ETHNL FWD SWP OP PUT,P,5,0,11,1550,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS MAY11 OTC ETHNL FWD SWP OP PUT,P,5,0,11,1600,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS MAY11 OTC ETHNL FWD SWP OP PUT,P,5,0,11,1650,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS MAY11 OTC ETHNL FWD SWP OP PUT,P,5,0,11,1700,----,----,----,----,.002,0,.002,0,0
12/31/10 06:00 PM,POS MAY11 OTC ETHNL FWD SWP OP PUT,P,5,0,11,1750,----,----,----,----,.003,0,.003,0,0
12/31/10 06:00 PM,POS MAY11 OTC ETHNL FWD SWP OP PUT,P,5,0,11,1800,----,----,----,----,.004,0,.006,0,0
12/31/10 06:00 PM,POS MAY11 OTC ETHNL FWD SWP OP PUT,P,5,0,11,1850,----,----,----,----,.007,0,.009,0,0
12/31/10 06:00 PM,POS MAY11 OTC ETHNL FWD SWP OP PUT,P,5,0,11,1900,----,----,----,----,.011,0,.013,0,0
12/31/10 06:00 PM,POS MAY11 OTC ETHNL FWD SWP OP PUT,P,5,0,11,1950,----,----,----,----,.016,0,.019,0,0
12/31/10 06:00 PM,POS MAY11 OTC ETHNL FWD SWP OP PUT,P,5,0,11,2000,----,----,----,----,.023,0,.027,0,0
12/31/10 06:00 PM,POS MAY11 OTC ETHNL FWD SWP OP PUT,P,5,0,11,2050,----,----,----,----,.031,0,.038,0,0
12/31/10 06:00 PM,POS MAY11 OTC ETHNL FWD SWP OP PUT,P,5,0,11,2100,----,----,----,----,.042,0,.050,0,0
12/31/10 06:00 PM,POS MAY11 OTC ETHNL FWD SWP OP PUT,P,5,0,11,2150,----,----,----,----,.056,0,.066,0,0
12/31/10 06:00 PM,POS MAY11 OTC ETHNL FWD SWP OP PUT,P,5,0,11,2200,----,----,----,----,.073,0,.084,0,0
12/31/10 06:00 PM,POS MAY11 OTC ETHNL FWD SWP OP PUT,P,5,0,11,2250,----,----,----,----,.092,0,.106,0,0
12/31/10 06:00 PM,POS MAY11 OTC ETHNL FWD SWP OP PUT,P,5,0,11,2300,----,----,----,----,.114,0,.130,0,0
12/31/10 06:00 PM,POS MAY11 OTC ETHNL FWD SWP OP PUT,P,5,0,11,2350,----,----,----,----,.139,0,.157,0,0
12/31/10 06:00 PM,POS MAY11 OTC ETHNL FWD SWP OP PUT,P,5,0,11,2400,----,----,----,----,.167,0,.187,0,0
12/31/10 06:00 PM,POS MAY11 OTC ETHNL FWD SWP OP PUT,P,5,0,11,2450,----,----,----,----,.198,0,.220,0,0
12/31/10 06:00 PM,POS MAY11 OTC ETHNL FWD SWP OP PUT,P,5,0,11,2500,----,----,----,----,.231,0,.255,0,0
12/31/10 06:00 PM,POS MAY11 OTC ETHNL FWD SWP OP PUT,P,5,0,11,2550,----,----,----,----,.267,0,.292,0,0
12/31/10 06:00 PM,POS MAY11 OTC ETHNL FWD SWP OP PUT,P,5,0,11,2600,----,----,----,----,.304,0,.331,0,0
12/31/10 06:00 PM,POS MAY11 OTC ETHNL FWD SWP OP PUT,P,5,0,11,2650,----,----,----,----,.344,0,.373,0,0
12/31/10 06:00 PM,POS MAY11 OTC ETHNL FWD SWP OP PUT,P,5,0,11,2700,----,----,----,----,.386,0,.415,0,0
12/31/10 06:00 PM,POS MAY11 OTC ETHNL FWD SWP OP PUT,P,5,0,11,2750,----,----,----,----,.429,0,.459,0,0
12/31/10 06:00 PM,POS MAY11 OTC ETHNL FWD SWP OP PUT,P,5,0,11,2800,----,----,----,----,.473,0,.504,0,0
12/31/10 06:00 PM,POS MAY11 OTC ETHNL FWD SWP OP PUT,P,5,0,11,2850,----,----,----,----,.518,0,.551,0,0
12/31/10 06:00 PM,POS MAY11 OTC ETHNL FWD SWP OP PUT,P,5,0,11,2900,----,----,----,----,.564,0,.598,0,0
12/31/10 06:00 PM,POS MAY11 OTC ETHNL FWD SWP OP PUT,P,5,0,11,2950,----,----,----,----,.611,0,.645,0,0
12/31/10 06:00 PM,POS MAY11 OTC ETHNL FWD SWP OP PUT,P,5,0,11,3000,----,----,----,----,.659,0,.693,0,0
POS JUN11 OTC ETHNL FWD SWP OP PUT
12/31/10 06:00 PM,POS JUN11 OTC ETHNL FWD SWP OP PUT,P,6,0,11,1000,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS JUN11 OTC ETHNL FWD SWP OP PUT,P,6,0,11,1050,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS JUN11 OTC ETHNL FWD SWP OP PUT,P,6,0,11,1100,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS JUN11 OTC ETHNL FWD SWP OP PUT,P,6,0,11,1150,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS JUN11 OTC ETHNL FWD SWP OP PUT,P,6,0,11,1200,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS JUN11 OTC ETHNL FWD SWP OP PUT,P,6,0,11,1250,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS JUN11 OTC ETHNL FWD SWP OP PUT,P,6,0,11,1300,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS JUN11 OTC ETHNL FWD SWP OP PUT,P,6,0,11,1350,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS JUN11 OTC ETHNL FWD SWP OP PUT,P,6,0,11,1400,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS JUN11 OTC ETHNL FWD SWP OP PUT,P,6,0,11,1450,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS JUN11 OTC ETHNL FWD SWP OP PUT,P,6,0,11,1500,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS JUN11 OTC ETHNL FWD SWP OP PUT,P,6,0,11,1550,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS JUN11 OTC ETHNL FWD SWP OP PUT,P,6,0,11,1600,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS JUN11 OTC ETHNL FWD SWP OP PUT,P,6,0,11,1650,----,----,----,----,.002,0,.002,0,0
12/31/10 06:00 PM,POS JUN11 OTC ETHNL FWD SWP OP PUT,P,6,0,11,1700,----,----,----,----,.003,0,.004,0,0
12/31/10 06:00 PM,POS JUN11 OTC ETHNL FWD SWP OP PUT,P,6,0,11,1750,----,----,----,----,.004,0,.006,0,0
12/31/10 06:00 PM,POS JUN11 OTC ETHNL FWD SWP OP PUT,P,6,0,11,1800,----,----,----,----,.007,0,.009,0,0
12/31/10 06:00 PM,POS JUN11 OTC ETHNL FWD SWP OP PUT,P,6,0,11,1850,----,----,----,----,.010,0,.013,0,0
12/31/10 06:00 PM,POS JUN11 OTC ETHNL FWD SWP OP PUT,P,6,0,11,1900,----,----,----,----,.015,0,.018,0,0
12/31/10 06:00 PM,POS JUN11 OTC ETHNL FWD SWP OP PUT,P,6,0,11,1950,----,----,----,----,.021,0,.026,0,0
12/31/10 06:00 PM,POS JUN11 OTC ETHNL FWD SWP OP PUT,P,6,0,11,2000,----,----,----,----,.029,0,.035,0,0
12/31/10 06:00 PM,POS JUN11 OTC ETHNL FWD SWP OP PUT,P,6,0,11,2050,----,----,----,----,.039,0,.046,0,0
12/31/10 06:00 PM,POS JUN11 OTC ETHNL FWD SWP OP PUT,P,6,0,11,2100,----,----,----,----,.052,0,.060,0,0
12/31/10 06:00 PM,POS JUN11 OTC ETHNL FWD SWP OP PUT,P,6,0,11,2150,----,----,----,----,.067,0,.076,0,0
12/31/10 06:00 PM,POS JUN11 OTC ETHNL FWD SWP OP PUT,P,6,0,11,2200,----,----,----,----,.084,0,.095,0,0
12/31/10 06:00 PM,POS JUN11 OTC ETHNL FWD SWP OP PUT,P,6,0,11,2250,----,----,----,----,.104,0,.117,0,0
12/31/10 06:00 PM,POS JUN11 OTC ETHNL FWD SWP OP PUT,P,6,0,11,2300,----,----,----,----,.126,0,.142,0,0
12/31/10 06:00 PM,POS JUN11 OTC ETHNL FWD SWP OP PUT,P,6,0,11,2350,----,----,----,----,.152,0,.169,0,0
12/31/10 06:00 PM,POS JUN11 OTC ETHNL FWD SWP OP PUT,P,6,0,11,2400,----,----,----,----,.180,0,.199,0,0
12/31/10 06:00 PM,POS JUN11 OTC ETHNL FWD SWP OP PUT,P,6,0,11,2450,----,----,----,----,.210,0,.231,0,0
12/31/10 06:00 PM,POS JUN11 OTC ETHNL FWD SWP OP PUT,P,6,0,11,2500,----,----,----,----,.243,0,.265,0,0
12/31/10 06:00 PM,POS JUN11 OTC ETHNL FWD SWP OP PUT,P,6,0,11,2550,----,----,----,----,.278,0,.302,0,0
12/31/10 06:00 PM,POS JUN11 OTC ETHNL FWD SWP OP PUT,P,6,0,11,2600,----,----,----,----,.315,0,.340,0,0
12/31/10 06:00 PM,POS JUN11 OTC ETHNL FWD SWP OP PUT,P,6,0,11,2650,----,----,----,----,.354,0,.380,0,0
12/31/10 06:00 PM,POS JUN11 OTC ETHNL FWD SWP OP PUT,P,6,0,11,2700,----,----,----,----,.394,0,.422,0,0
12/31/10 06:00 PM,POS JUN11 OTC ETHNL FWD SWP OP PUT,P,6,0,11,2750,----,----,----,----,.436,0,.465,0,0
12/31/10 06:00 PM,POS JUN11 OTC ETHNL FWD SWP OP PUT,P,6,0,11,2800,----,----,----,----,.479,0,.509,0,0
12/31/10 06:00 PM,POS JUN11 OTC ETHNL FWD SWP OP PUT,P,6,0,11,2850,----,----,----,----,.524,0,.555,0,0
12/31/10 06:00 PM,POS JUN11 OTC ETHNL FWD SWP OP PUT,P,6,0,11,2900,----,----,----,----,.569,0,.601,0,0
12/31/10 06:00 PM,POS JUN11 OTC ETHNL FWD SWP OP PUT,P,6,0,11,2950,----,----,----,----,.615,0,.648,0,0
12/31/10 06:00 PM,POS JUN11 OTC ETHNL FWD SWP OP PUT,P,6,0,11,3000,----,----,----,----,.662,0,.695,0,0
POS JLY11 OTC ETHNL FWD SWP OP PUT
12/31/10 06:00 PM,POS JLY11 OTC ETHNL FWD SWP OP PUT,P,7,0,11,1000,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS JLY11 OTC ETHNL FWD SWP OP PUT,P,7,0,11,1050,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS JLY11 OTC ETHNL FWD SWP OP PUT,P,7,0,11,1100,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS JLY11 OTC ETHNL FWD SWP OP PUT,P,7,0,11,1150,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS JLY11 OTC ETHNL FWD SWP OP PUT,P,7,0,11,1200,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS JLY11 OTC ETHNL FWD SWP OP PUT,P,7,0,11,1250,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS JLY11 OTC ETHNL FWD SWP OP PUT,P,7,0,11,1300,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS JLY11 OTC ETHNL FWD SWP OP PUT,P,7,0,11,1350,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS JLY11 OTC ETHNL FWD SWP OP PUT,P,7,0,11,1400,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS JLY11 OTC ETHNL FWD SWP OP PUT,P,7,0,11,1450,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS JLY11 OTC ETHNL FWD SWP OP PUT,P,7,0,11,1500,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS JLY11 OTC ETHNL FWD SWP OP PUT,P,7,0,11,1550,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS JLY11 OTC ETHNL FWD SWP OP PUT,P,7,0,11,1600,----,----,----,----,.002,0,.002,0,0
12/31/10 06:00 PM,POS JLY11 OTC ETHNL FWD SWP OP PUT,P,7,0,11,1650,----,----,----,----,.003,0,.004,0,0
12/31/10 06:00 PM,POS JLY11 OTC ETHNL FWD SWP OP PUT,P,7,0,11,1700,----,----,----,----,.005,0,.006,0,0
12/31/10 06:00 PM,POS JLY11 OTC ETHNL FWD SWP OP PUT,P,7,0,11,1750,----,----,----,----,.007,0,.009,0,0
12/31/10 06:00 PM,POS JLY11 OTC ETHNL FWD SWP OP PUT,P,7,0,11,1800,----,----,----,----,.011,0,.013,0,0
12/31/10 06:00 PM,POS JLY11 OTC ETHNL FWD SWP OP PUT,P,7,0,11,1850,----,----,----,----,.016,0,.018,0,0
12/31/10 06:00 PM,POS JLY11 OTC ETHNL FWD SWP OP PUT,P,7,0,11,1900,----,----,----,----,.022,0,.026,0,0
12/31/10 06:00 PM,POS JLY11 OTC ETHNL FWD SWP OP PUT,P,7,0,11,1950,----,----,----,----,.030,0,.034,0,0
12/31/10 06:00 PM,POS JLY11 OTC ETHNL FWD SWP OP PUT,P,7,0,11,2000,----,----,----,----,.040,0,.045,0,0
12/31/10 06:00 PM,POS JLY11 OTC ETHNL FWD SWP OP PUT,P,7,0,11,2050,----,----,----,----,.052,0,.058,0,0
12/31/10 06:00 PM,POS JLY11 OTC ETHNL FWD SWP OP PUT,P,7,0,11,2100,----,----,----,----,.066,0,.074,0,0
12/31/10 06:00 PM,POS JLY11 OTC ETHNL FWD SWP OP PUT,P,7,0,11,2150,----,----,----,----,.082,0,.092,0,0
12/31/10 06:00 PM,POS JLY11 OTC ETHNL FWD SWP OP PUT,P,7,0,11,2200,----,----,----,----,.102,0,.112,0,0
12/31/10 06:00 PM,POS JLY11 OTC ETHNL FWD SWP OP PUT,P,7,0,11,2250,----,----,----,----,.123,0,.135,0,0
12/31/10 06:00 PM,POS JLY11 OTC ETHNL FWD SWP OP PUT,P,7,0,11,2300,----,----,----,----,.147,0,.161,0,0
12/31/10 06:00 PM,POS JLY11 OTC ETHNL FWD SWP OP PUT,P,7,0,11,2350,----,----,----,----,.174,0,.189,0,0
12/31/10 06:00 PM,POS JLY11 OTC ETHNL FWD SWP OP PUT,P,7,0,11,2400,----,----,----,----,.203,0,.219,0,0
12/31/10 06:00 PM,POS JLY11 OTC ETHNL FWD SWP OP PUT,P,7,0,11,2450,----,----,----,----,.234,0,.252,0,0
12/31/10 06:00 PM,POS JLY11 OTC ETHNL FWD SWP OP PUT,P,7,0,11,2500,----,----,----,----,.268,0,.287,0,0
12/31/10 06:00 PM,POS JLY11 OTC ETHNL FWD SWP OP PUT,P,7,0,11,2550,----,----,----,----,.303,0,.324,0,0
12/31/10 06:00 PM,POS JLY11 OTC ETHNL FWD SWP OP PUT,P,7,0,11,2600,----,----,----,----,.340,0,.362,0,0
12/31/10 06:00 PM,POS JLY11 OTC ETHNL FWD SWP OP PUT,P,7,0,11,2650,----,----,----,----,.379,0,.402,0,0
12/31/10 06:00 PM,POS JLY11 OTC ETHNL FWD SWP OP PUT,P,7,0,11,2700,----,----,----,----,.420,0,.444,0,0
12/31/10 06:00 PM,POS JLY11 OTC ETHNL FWD SWP OP PUT,P,7,0,11,2750,----,----,----,----,.462,0,.487,0,0
12/31/10 06:00 PM,POS JLY11 OTC ETHNL FWD SWP OP PUT,P,7,0,11,2800,----,----,----,----,.505,0,.530,0,0
12/31/10 06:00 PM,POS JLY11 OTC ETHNL FWD SWP OP PUT,P,7,0,11,2850,----,----,----,----,.549,0,.575,0,0
12/31/10 06:00 PM,POS JLY11 OTC ETHNL FWD SWP OP PUT,P,7,0,11,2900,----,----,----,----,.594,0,.621,0,0
12/31/10 06:00 PM,POS JLY11 OTC ETHNL FWD SWP OP PUT,P,7,0,11,2950,----,----,----,----,.640,0,.668,0,0
12/31/10 06:00 PM,POS JLY11 OTC ETHNL FWD SWP OP PUT,P,7,0,11,3000,----,----,----,----,.687,0,.715,0,0
POS AUG11 OTC ETHNL FWD SWP OP PUT
12/31/10 06:00 PM,POS AUG11 OTC ETHNL FWD SWP OP PUT,P,8,0,11,1000,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS AUG11 OTC ETHNL FWD SWP OP PUT,P,8,0,11,1050,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS AUG11 OTC ETHNL FWD SWP OP PUT,P,8,0,11,1100,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS AUG11 OTC ETHNL FWD SWP OP PUT,P,8,0,11,1150,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS AUG11 OTC ETHNL FWD SWP OP PUT,P,8,0,11,1200,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS AUG11 OTC ETHNL FWD SWP OP PUT,P,8,0,11,1250,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS AUG11 OTC ETHNL FWD SWP OP PUT,P,8,0,11,1300,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS AUG11 OTC ETHNL FWD SWP OP PUT,P,8,0,11,1350,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS AUG11 OTC ETHNL FWD SWP OP PUT,P,8,0,11,1400,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS AUG11 OTC ETHNL FWD SWP OP PUT,P,8,0,11,1450,----,----,----,----,.001,0,.001,0,0
12/31/10 06:00 PM,POS AUG11 OTC ETHNL FWD SWP OP PUT,P,8,0,11,1500,----,----,----,----,.002,0,.002,0,0
12/31/10 06:00 PM,POS AUG11 OTC ETHNL FWD SWP OP PUT,P,8,0,11,1550,----,----,----,----,.003,0,.003,0,0
12/31/10 06:00 PM,POS AUG11 OTC ETHNL FWD SWP OP PUT,P,8,0,11,1600,----,----,----,----,.004,0,.005,0,0
12/31/10 06:00 PM,POS AUG11 OTC ETHNL FWD SWP OP PUT,P,8,0,11,1650,----,----,----,----,.007,0,.008,0,0
12/31/10 06:00 PM,POS AUG11 OTC ETHNL FWD SWP OP PUT,P,8,0,11,1700,----,----,----,----,.010,0,.011,0,0
12/31/10 06:00 PM,POS AUG11 OTC ETHNL FWD SWP OP PUT,P,8,0,11,1750,----,----,----,----,.014,0,.016,0,0
12/31/10 06:00 PM,POS AUG11 OTC ETHNL FWD SWP OP PUT,P,8,0,11,1800,----,----,----,----,.020,0,.023,0,0
12/31/10 06:00 PM,POS AUG11 OTC ETHNL FWD SWP OP PUT,P,8,0,11,1850,----,----,----,----,.027,0,.031,0,0
12/31/10 06:00 PM,POS AUG11 OTC ETHNL FWD SWP OP PUT,P,8,0,11,1900,----,----,----,----,.036,0,.040,0,0
12/31/10 06:00 PM,POS AUG11 OTC ETHNL FWD SWP OP PUT,P,8,0,11,1950,----,----,----,----,.047,0,.052,0,0
12/31/10 06:00 PM,POS AUG11 OTC ETHNL FWD SWP OP PUT,P,8,0,11,2000,----,----,----,----,.060,0,.067,0,0
12/31/10 06:00 PM,POS AUG11 OTC ETHNL FWD SWP OP PUT,P,8,0,11,2050,----,----,----,----,.075,0,.083,0,0
12/31/10 06:00 PM,POS AUG11 OTC ETHNL FWD SWP OP PUT,P,8,0,11,2100,----,----,----,----,.093,0,.102,0,0
12/31/10 06:00 PM,POS AUG11 OTC ETHNL FWD SWP OP PUT,P,8,0,11,2150,----,----,----,----,.113,0,.123,0,0
12/31/10 06:00 PM,POS AUG11 OTC ETHNL FWD SWP OP PUT,P,8,0,11,2200,----,----,----,----,.136,0,.147,0,0
12/31/10 06:00 PM,POS AUG11 OTC ETHNL FWD SWP OP PUT,P,8,0,11,2250,----,----,----,----,.160,0,.173,0,0
12/31/10 06:00 PM,POS AUG11 OTC ETHNL FWD SWP OP PUT,P,8,0,11,2300,----,----,----,----,.188,0,.201,0,0
12/31/10 06:00 PM,POS AUG11 OTC ETHNL FWD SWP OP PUT,P,8,0,11,2350,----,----,----,----,.217,0,.232,0,0
12/31/10 06:00 PM,POS AUG11 OTC ETHNL FWD SWP OP PUT,P,8,0,11,2400,----,----,----,----,.249,0,.265,0,0
12/31/10 06:00 PM,POS AUG11 OTC ETHNL FWD SWP OP PUT,P,8,0,11,2450,----,----,----,----,.283,0,.300,0,0
12/31/10 06:00 PM,POS AUG11 OTC ETHNL FWD SWP OP PUT,P,8,0,11,2500,----,----,----,----,.318,0,.337,0,0
12/31/10 06:00 PM,POS AUG11 OTC ETHNL FWD SWP OP PUT,P,8,0,11,2550,----,----,----,----,.356,0,.375,0,0
12/31/10 06:00 PM,POS AUG11 OTC ETHNL FWD SWP OP PUT,P,8,0,11,2600,----,----,----,----,.395,0,.415,0,0
